sp,lon,lat
"Caryothraustes canadensis (Linnaeus, 1766)",-53.99758,5.48321
"Caryothraustes canadensis (Linnaeus, 1766)",-53.98506,5.49267
"Caryothraustes canadensis (Linnaeus, 1766)",-54.09787,3.76637
"Caryothraustes canadensis (Linnaeus, 1766)",-60.05914,-2.80894
"Caryothraustes canadensis (Linnaeus, 1766)",-42.97614,-22.51902
"Caryothraustes canadensis (Linnaeus, 1766)",-40.62091,-20.38223
"Caryothraustes canadensis (Linnaeus, 1766)",-42.9903,-22.50308
"Caryothraustes canadensis (Linnaeus, 1766)",-48.29967,-1.19413
"Caryothraustes canadensis (Linnaeus, 1766)",-54.02194,3.65883
"Caryothraustes canadensis (Linnaeus, 1766)",-39.53621,-15.40815
"Caryothraustes canadensis (Linnaeus, 1766)",-40.39313,-19.34812
"Caryothraustes canadensis (Linnaeus, 1766)",-60.0497,-2.7326
"Caryothraustes canadensis (Linnaeus, 1766)",-40.33541,-14.61784
"Caryothraustes canadensis (Linnaeus, 1766)",-43.23333,-4.0204
"Caryothraustes canadensis (Linnaeus, 1766)",-56.47159,-1.51873
"Caryothraustes canadensis (Linnaeus, 1766)",-39.02565,-14.33728
"Caryothraustes canadensis (Linnaeus, 1766)",-52.15171,4.1962
"Caryothraustes canadensis (Linnaeus, 1766)",-60.03445,-2.58851
"Caryothraustes canadensis (Linnaeus, 1766)",-48.30104,-1.19586
"Caryothraustes canadensis (Linnaeus, 1766)",-57.22692,4.40572
"Caryothraustes canadensis (Linnaeus, 1766)",-39.10165,-14.2024
"Caryothraustes canadensis (Linnaeus, 1766)",-39.09011,-14.20322
"Caryothraustes canadensis (Linnaeus, 1766)",-40.67971,-20.34823
"Caryothraustes canadensis (Linnaeus, 1766)",-39.0942,-14.35757
"Caryothraustes canadensis (Linnaeus, 1766)",-42.49259,-22.93172
"Caryothraustes canadensis (Linnaeus, 1766)",-43.315,-22.5628
"Caryothraustes canadensis (Linnaeus, 1766)",-40.68148,-20.29567
"Caryothraustes canadensis (Linnaeus, 1766)",-43.64865,-3.34921
"Caryothraustes canadensis (Linnaeus, 1766)",-43.6457,-3.3456
"Caryothraustes canadensis (Linnaeus, 1766)",-51.81475,4.2024
"Caryothraustes canadensis (Linnaeus, 1766)",-52.30682,4.62679
"Caryothraustes canadensis (Linnaeus, 1766)",-67.84297,3.8121
"Caryothraustes canadensis (Linnaeus, 1766)",-70.1407,1.1303
"Caryothraustes canadensis (Linnaeus, 1766)",-52.7975,4.88663
"Caryothraustes canadensis (Linnaeus, 1766)",-70.23103,1.22289
"Caryothraustes canadensis (Linnaeus, 1766)",-70.11346,1.13806
"Caryothraustes canadensis (Linnaeus, 1766)",-42.81743,-22.37674
"Caryothraustes canadensis (Linnaeus, 1766)",-39.18084,-14.25941
"Caryothraustes canadensis (Linnaeus, 1766)",-43.53511,-22.8268
"Caryothraustes canadensis (Linnaeus, 1766)",-51.45103,0.70131
"Caryothraustes canadensis (Linnaeus, 1766)",-40.21534,-14.32966
"Caryothraustes canadensis (Linnaeus, 1766)",-53.72565,5.4576
"Caryothraustes canadensis (Linnaeus, 1766)",-60.08073,-2.55296
"Caryothraustes canadensis (Linnaeus, 1766)",-51.8894,3.8518
"Caryothraustes canadensis (Linnaeus, 1766)",-47.5569,-4.293
"Caryothraustes canadensis (Linnaeus, 1766)",-43.00006,-22.47188
"Caryothraustes canadensis (Linnaeus, 1766)",-59.48721,5.17792
"Caryothraustes canadensis (Linnaeus, 1766)",-59.4873,5.1776
"Caryothraustes canadensis (Linnaeus, 1766)",-70.20196,1.271
"Caryothraustes canadensis (Linnaeus, 1766)",-35.85664,-9.22807
"Caryothraustes canadensis (Linnaeus, 1766)",-58.71305,4.73289
"Caryothraustes canadensis (Linnaeus, 1766)",-58.79559,4.45498
"Caryothraustes canadensis (Linnaeus, 1766)",-55.0967,5.34327
"Caryothraustes canadensis (Linnaeus, 1766)",-36.0005,-9.17242
"Caryothraustes canadensis (Linnaeus, 1766)",-52.5684,-0.53187
"Caryothraustes canadensis (Linnaeus, 1766)",-59.06078,4.14954
"Caryothraustes canadensis (Linnaeus, 1766)",-52.57521,-0.56037
"Caryothraustes canadensis (Linnaeus, 1766)",-52.57078,-0.54109
"Caryothraustes canadensis (Linnaeus, 1766)",-70.21558,1.27083
"Caryothraustes canadensis (Linnaeus, 1766)",-58.73356,4.73271
"Caryothraustes canadensis (Linnaeus, 1766)",-58.7274,4.61567
"Caryothraustes canadensis (Linnaeus, 1766)",-35.87413,-9.21624
"Caryothraustes canadensis (Linnaeus, 1766)",-70.232,1.2064
"Caryothraustes canadensis (Linnaeus, 1766)",-35.8804,-9.2193
"Caryothraustes canadensis (Linnaeus, 1766)",-70.24275,1.24918
"Caryothraustes canadensis (Linnaeus, 1766)",-70.19619,1.19809
"Caryothraustes canadensis (Linnaeus, 1766)",-39.54104,-15.4224
"Caryothraustes canadensis (Linnaeus, 1766)",-70.20538,1.20965
"Caryothraustes canadensis (Linnaeus, 1766)",-40.48771,-19.75041
"Caryothraustes canadensis (Linnaeus, 1766)",-40.4177,-19.74936
"Caryothraustes canadensis (Linnaeus, 1766)",-61.43066,2.46145
"Caryothraustes canadensis (Linnaeus, 1766)",-61.4155,2.43486
"Caryothraustes canadensis (Linnaeus, 1766)",-61.41542,2.435
"Caryothraustes canadensis (Linnaeus, 1766)",-35.87956,-9.22536
"Caryothraustes canadensis (Linnaeus, 1766)",-58.7984,3.8858
"Caryothraustes canadensis (Linnaeus, 1766)",-39.88805,-16.34463
"Caryothraustes canadensis (Linnaeus, 1766)",-43.41662,-4.89078
"Caryothraustes canadensis (Linnaeus, 1766)",-54.92882,5.40445
"Caryothraustes canadensis (Linnaeus, 1766)",-70.2288,1.22814
"Caryothraustes canadensis (Linnaeus, 1766)",-39.08763,-16.4005
"Caryothraustes canadensis (Linnaeus, 1766)",-53.20887,3.62343
"Caryothraustes canadensis (Linnaeus, 1766)",-58.44447,4.77221
"Caryothraustes canadensis (Linnaeus, 1766)",-70.21535,1.27085
"Caryothraustes canadensis (Linnaeus, 1766)",-67.82145,3.80398
"Caryothraustes canadensis (Linnaeus, 1766)",-70.22829,1.22584
"Caryothraustes canadensis (Linnaeus, 1766)",-61.13016,1.8275
"Caryothraustes canadensis (Linnaeus, 1766)",-59.01827,5.69901
"Caryothraustes canadensis (Linnaeus, 1766)",-59.01811,5.70006
"Caryothraustes canadensis (Linnaeus, 1766)",-67.82359,3.80427
"Caryothraustes canadensis (Linnaeus, 1766)",-60.08995,-2.79683
"Caryothraustes canadensis (Linnaeus, 1766)",-59.93969,-3.00292
"Caryothraustes canadensis (Linnaeus, 1766)",-40.52367,-15.79074
"Caryothraustes canadensis (Linnaeus, 1766)",-58.73737,4.73279
"Caryothraustes canadensis (Linnaeus, 1766)",-35.7772,-9.24677
"Caryothraustes canadensis (Linnaeus, 1766)",-42.44196,-21.8592
"Caryothraustes canadensis (Linnaeus, 1766)",-48.30415,-1.49696
"Caryothraustes canadensis (Linnaeus, 1766)",-70.23062,1.23071
"Caryothraustes canadensis (Linnaeus, 1766)",-48.31456,-1.49482
"Caryothraustes canadensis (Linnaeus, 1766)",-40.52672,-15.79086
"Caryothraustes canadensis (Linnaeus, 1766)",-39.04496,-14.20651
"Caryothraustes canadensis (Linnaeus, 1766)",-39.2661,-13.82919
"Caryothraustes canadensis (Linnaeus, 1766)",-43.01153,-22.51008
"Caryothraustes canadensis (Linnaeus, 1766)",-70.23069,1.23079
"Caryothraustes canadensis (Linnaeus, 1766)",-70.09064,1.11704
"Caryothraustes canadensis (Linnaeus, 1766)",-60.042,-2.64544
"Caryothraustes canadensis (Linnaeus, 1766)",-60.32088,-2.56858
"Caryothraustes canadensis (Linnaeus, 1766)",-61.44379,5.9439
"Caryothraustes canadensis (Linnaeus, 1766)",-48.30246,-1.49761
"Caryothraustes canadensis (Linnaeus, 1766)",-60.09008,-2.7977
"Caryothraustes canadensis (Linnaeus, 1766)",-60.1592,-2.78077
"Caryothraustes canadensis (Linnaeus, 1766)",-48.30254,-1.4976
"Caryothraustes canadensis (Linnaeus, 1766)",-52.93341,5.14314
"Caryothraustes canadensis (Linnaeus, 1766)",-59.97633,-3.10047
"Caryothraustes canadensis (Linnaeus, 1766)",-61.77956,7.99804
"Caryothraustes canadensis (Linnaeus, 1766)",-60.16502,-2.76966
"Caryothraustes canadensis (Linnaeus, 1766)",-70.94121,0.13112
"Caryothraustes canadensis (Linnaeus, 1766)",-40.6496,-20.36679
"Caryothraustes canadensis (Linnaeus, 1766)",-59.57001,7.05572
"Caryothraustes canadensis (Linnaeus, 1766)",-60.1607,-2.7803
